ml_classifier_name,host_name,running_time1(average sec),mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.605217,0.59478,0.017245,0.02,0.02,541,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.489536,0.500585,0.02257,0.02,0.02,551,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.61676,0.630207,0.021803,0.02,0.02,561,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.685889,0.690857,0.007244,0.02,0.02,571,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.622923,0.635098,0.019545,0.02,0.02,581,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.641107,0.66097,0.030983,0.02,0.02,591,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.632982,0.634435,0.002296,0.02,0.02,601,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.660466,0.657855,0.003953,0.02,0.02,611,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.631907,0.652411,0.032448,0.02,0.02,621,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.610737,0.622817,0.019781,0.02,0.02,631,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.597359,0.616147,0.031451,0.02,0.02,641,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.541853,0.569209,0.050486,0.02,0.02,651,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.48586,0.485441,0.000862,0.02,0.02,661,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.694898,0.694105,0.001141,0.02,0.02,671,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.636675,0.653142,0.025864,0.02,0.02,681,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.699048,0.705125,0.008693,0.02,0.02,691,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.648123,0.669994,0.033745,0.02,0.02,701,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.690905,0.687974,0.004242,0.02,0.02,711,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.616148,0.624407,0.013404,0.02,0.02,721,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.613029,0.614658,0.002657,0.02,0.02,731,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.628392,0.646325,0.028537,0.02,0.02,741,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
'deep learning keras','P-CS-DTJWZC3',5.405329217183771,0.681953,0.681773,0.000265,0.02,0.02,751,0.001,0.5,20,relu,relu,31,glorot_normal,0.05,binary_crossentropy,3,0.9,"(800, 400, 200, 75, 1)",sigmoid,Adagrad,800.0,400.0,200.0,75.0,4.0
